id,reason_text,cognitive_function,signal_strength,function_group
5861,"Hasil nyata dan produktivitas sangat penting bagiku. Sering kali, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5862,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5863,"Aku nyaman mengambil keputusan secara objektif. Karena itu, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5864,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5865,"Aku nyaman mengambil keputusan secara objektif. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5866,"Hasil nyata dan produktivitas sangat penting bagiku. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5867,"Aku nyaman mengambil keputusan secara objektif. Dalam banyak situasi, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5868,"Hasil nyata dan produktivitas sangat penting bagiku. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5869,"Hasil nyata dan produktivitas sangat penting bagiku. Dalam banyak situasi, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5870,"Hasil nyata dan produktivitas sangat penting bagiku. Karena itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5871,"Aku nyaman mengambil keputusan secara objektif. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5872,"Aku nyaman mengambil keputusan secara objektif. Selain itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5873,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5874,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5875,"Aku nyaman mengambil keputusan secara objektif. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5876,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5877,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5878,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5879,"Hasil nyata dan produktivitas sangat penting bagiku. Karena itu, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5880,"Aku nyaman mengambil keputusan secara objektif. Karena itu, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5881,"Hasil nyata dan produktivitas sangat penting bagiku. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5882,"Aku suka membuat sistem yang efisien dan terorganisir. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5883,"Aku suka membuat sistem yang efisien dan terorganisir. Dalam banyak situasi, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5884,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5885,"Aku nyaman mengambil keputusan secara objektif. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5886,"Hasil nyata dan produktivitas sangat penting bagiku. Sering kali, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5887,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5888,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5889,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5890,"Hasil nyata dan produktivitas sangat penting bagiku. Selain itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5891,"Hasil nyata dan produktivitas sangat penting bagiku. Selain itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5892,"Hasil nyata dan produktivitas sangat penting bagiku. Dalam banyak situasi, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5893,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5894,"Aku suka membuat sistem yang efisien dan terorganisir. Dalam banyak situasi, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5895,"Aku nyaman mengambil keputusan secara objektif. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5896,"Aku nyaman mengambil keputusan secara objektif. Sering kali, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5897,"Aku suka membuat sistem yang efisien dan terorganisir. Dalam banyak situasi, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5898,"Hasil nyata dan produktivitas sangat penting bagiku. Dalam banyak situasi, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5899,"Aku nyaman mengambil keputusan secara objektif. Selain itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5900,"Hasil nyata dan produktivitas sangat penting bagiku. Dalam banyak situasi, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5901,"Hasil nyata dan produktivitas sangat penting bagiku. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5902,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5903,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5904,"Aku suka membuat sistem yang efisien dan terorganisir. Sering kali, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5905,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5906,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5907,"Aku suka membuat sistem yang efisien dan terorganisir. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5908,"Aku suka membuat sistem yang efisien dan terorganisir. Sering kali, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5909,"Hasil nyata dan produktivitas sangat penting bagiku. Sering kali, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5910,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5911,"Hasil nyata dan produktivitas sangat penting bagiku. Karena itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5912,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5913,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5914,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5915,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5916,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5917,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5918,"Aku suka membuat sistem yang efisien dan terorganisir. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5919,"Aku nyaman mengambil keputusan secara objektif. Di sisi lain, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5920,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5921,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5922,"Hasil nyata dan produktivitas sangat penting bagiku. Karena itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5923,"Aku nyaman mengambil keputusan secara objektif. Sering kali, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5924,"Aku nyaman mengambil keputusan secara objektif. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5925,"Aku nyaman mengambil keputusan secara objektif. Sering kali, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5926,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5927,"Aku nyaman mengambil keputusan secara objektif. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5928,"Aku nyaman mengambil keputusan secara objektif. Dalam banyak situasi, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5929,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5930,"Aku nyaman mengambil keputusan secara objektif. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5931,"Hasil nyata dan produktivitas sangat penting bagiku. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5932,"Hasil nyata dan produktivitas sangat penting bagiku. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5933,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5934,"Hasil nyata dan produktivitas sangat penting bagiku. Dalam banyak situasi, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5935,"Aku nyaman mengambil keputusan secara objektif. Sering kali, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5936,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5937,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5938,"Aku suka membuat sistem yang efisien dan terorganisir. Dalam banyak situasi, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5939,"Aku suka membuat sistem yang efisien dan terorganisir. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5940,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5941,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5942,"Hasil nyata dan produktivitas sangat penting bagiku. Dalam banyak situasi, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5943,"Aku suka membuat sistem yang efisien dan terorganisir. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,low,Judging
5944,"Aku suka membuat sistem yang efisien dan terorganisir. Dalam banyak situasi, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5945,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5946,"Hasil nyata dan produktivitas sangat penting bagiku. Dalam banyak situasi, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5947,"Aku suka membuat sistem yang efisien dan terorganisir. Selain itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5948,"Aku suka membuat sistem yang efisien dan terorganisir. Selain itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5949,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5950,"Aku suka membuat sistem yang efisien dan terorganisir. Dalam banyak situasi, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5951,"Hasil nyata dan produktivitas sangat penting bagiku. Karena itu, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5952,"Aku suka membuat sistem yang efisien dan terorganisir. Selain itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5953,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5954,"Aku suka membuat sistem yang efisien dan terorganisir. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5955,"Aku suka membuat sistem yang efisien dan terorganisir. Karena itu, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5956,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5957,"Hasil nyata dan produktivitas sangat penting bagiku. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,medium,Judging
5958,"Hasil nyata dan produktivitas sangat penting bagiku. Selain itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5959,"Aku suka membuat sistem yang efisien dan terorganisir. Dalam banyak situasi, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5960,"Aku nyaman mengambil keputusan secara objektif. Selain itu, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5961,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,medium,Judging
5962,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku suka membuat sistem yang efisien dan terorganisir.",Te,low,Judging
5963,"Aku suka membuat sistem yang efisien dan terorganisir. Selain itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
5964,"Aku nyaman mengambil keputusan secara objektif. Sering kali, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5965,"Aku nyaman mengambil keputusan secara objektif. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,high,Judging
5966,"Hasil nyata dan produktivitas sangat penting bagiku. Selain itu, aku suka membuat sistem yang efisien dan terorganisir.",Te,high,Judging
5967,"Hasil nyata dan produktivitas sangat penting bagiku. Di sisi lain, aku nyaman mengambil keputusan secara objektif.",Te,high,Judging
5968,"Hasil nyata dan produktivitas sangat penting bagiku. Karena itu, hasil nyata dan produktivitas sangat penting bagiku.",Te,low,Judging
5969,"Aku nyaman mengambil keputusan secara objektif. Di sisi lain, hasil nyata dan produktivitas sangat penting bagiku.",Te,medium,Judging
