id,reason_text,signal_primary,signal_secondary,mbti_reference
5871,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5872,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5873,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5874,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5875,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5876,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5877,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5878,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5879,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5880,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5881,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5882,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5883,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5884,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Sering kali, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5885,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5886,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5887,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5888,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5889,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5890,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5891,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5892,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5893,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5894,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5895,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5896,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5897,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5898,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5899,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5900,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5901,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5902,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5903,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5904,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5905,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5906,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5907,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5908,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5909,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5910,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5911,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5912,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5913,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5914,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5915,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5916,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5917,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5918,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5919,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5920,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5921,"Aku merasa bahagia ketika bisa membantu orang lain. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5922,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5923,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5924,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5925,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5926,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5927,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5928,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5929,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5930,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5931,"Aku merasa bahagia ketika bisa membantu orang lain. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5932,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Selain itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5933,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5934,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5935,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5936,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5937,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5938,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Sering kali, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5939,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku sangat memperhatikan kebutuhan orang di sekitarku.",external_engagement,structured_decision,ESFJ
5940,"Aku merasa bahagia ketika bisa membantu orang lain. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5941,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,external_engagement,ESFJ
5942,"Aku merasa bahagia ketika bisa membantu orang lain. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5943,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5944,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5945,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5946,"Aku merasa bahagia ketika bisa membantu orang lain. Aku merasa bahwa, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,external_engagement,ESFJ
5947,"Aku merasa bahagia ketika bisa membantu orang lain. Sering kali, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,external_engagement,ESFJ
5948,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5949,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5950,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Dalam banyak situasi, aku suka menjaga keharmonisan dalam lingkungan sosial.",emotional_consideration,structured_decision,ESFJ
5951,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Dalam banyak situasi, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
5952,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku merasa bahagia ketika bisa membantu orang lain.",emotional_consideration,structured_decision,ESFJ
5953,"Aku sangat memperhatikan kebutuhan orang di sekitarku. Karena itu, aku sangat memperhatikan kebutuhan orang di sekitarku.",emotional_consideration,structured_decision,ESFJ
5954,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Aku merasa bahwa, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5955,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Di sisi lain, aku suka menjaga keharmonisan dalam lingkungan sosial.",external_engagement,structured_decision,ESFJ
5956,"Aku suka menjaga keharmonisan dalam lingkungan sosial. Selain itu, aku merasa bahagia ketika bisa membantu orang lain.",external_engagement,structured_decision,ESFJ
