id,reason_text,signal_primary,signal_secondary,mbti_reference
6508,Keotentikan adalah sesuatu yang aku jaga dengan sungguh-sungguh.,emotional_consideration,adaptive_exploration,ISFP
6509,Aku sangat peduli dengan perasaan orang lain meski tidak selalu mengatakannya.,emotional_consideration,adaptive_exploration,ISFP
6510,Aku lebih suka bekerja secara mandiri dengan cara yang aku sukai.,emotional_consideration,adaptive_exploration,ISFP
6511,Aku sangat menikmati pengalaman sensoris dan estetika.,emotional_consideration,adaptive_exploration,ISFP
6512,Aku tidak suka konflik langsung dan lebih suka menghindarinya.,emotional_consideration,adaptive_exploration,ISFP
6513,Aku lebih suka hubungan yang dalam dan bermakna.,emotional_consideration,adaptive_exploration,ISFP
6514,Aku sangat terinspirasi oleh alam dan keindahan lingkungan.,emotional_consideration,adaptive_exploration,ISFP
6515,Aku lebih suka adaptasi daripada perencanaan yang kaku.,emotional_consideration,adaptive_exploration,ISFP
6516,Aku sangat menghargai kesempatan untuk mengekspresikan diri secara kreatif.,emotional_consideration,adaptive_exploration,ISFP
6517,Aku lebih suka belajar dari pengalaman langsung daripada teori.,emotional_consideration,adaptive_exploration,ISFP
6518,Aku sangat loyal pada nilai dan orang-orang yang aku cintai.,emotional_consideration,adaptive_exploration,ISFP
6519,Aku lebih suka lingkungan yang damai dan harmonis.,emotional_consideration,adaptive_exploration,ISFP
6520,Aku sangat menikmati aktivitas yang melibatkan kreasi dan ekspresi.,emotional_consideration,adaptive_exploration,ISFP
6521,Aku lebih suka berada di alam terbuka daripada ruangan tertutup.,emotional_consideration,adaptive_exploration,ISFP
6522,Aku sangat sensitif terhadap keindahan dan detail estetika.,emotional_consideration,adaptive_exploration,ISFP
6523,Aku lebih suka menunjukkan kasih sayang melalui tindakan nyata.,emotional_consideration,adaptive_exploration,ISFP
6524,Aku sangat menghargai momen spontan yang tidak terencana.,emotional_consideration,adaptive_exploration,ISFP
6525,Aku lebih suka hidup sesuai ritme alami daripada jadwal yang padat.,emotional_consideration,adaptive_exploration,ISFP
6526,Aku sangat peduli dengan kesejahteraan makhluk hidup di sekitarku.,emotional_consideration,adaptive_exploration,ISFP
6527,Aku lebih suka lingkungan yang memberiku ruang untuk menjadi diri sendiri.,emotional_consideration,adaptive_exploration,ISFP
6528,Aku sangat menikmati eksplorasi dan penemuan hal-hal baru.,emotional_consideration,adaptive_exploration,ISFP
6529,Aku lebih suka kedalaman emosional dalam setiap hubungan.,emotional_consideration,adaptive_exploration,ISFP
6530,Aku sangat menghargai kesederhanaan yang bermakna.,emotional_consideration,adaptive_exploration,ISFP
6531,"Aku sangat menikmati pengalaman sensoris dan estetika. Menurutku, aku lebih suka belajar dari pengalaman langsung daripada teori.",emotional_consideration,adaptive_exploration,ISFP
6532,"Aku lebih suka kebebasan dan spontanitas daripada jadwal yang kaku. Selain itu, aku sangat loyal pada nilai dan orang-orang yang aku cintai.",emotional_consideration,adaptive_exploration,ISFP
6533,Aku lebih suka kebebasan dan spontanitas daripada jadwal yang kaku. Aku percaya bahwa aku sangat menikmati eksplorasi dan penemuan hal-hal baru.,emotional_consideration,adaptive_exploration,ISFP
6534,Aku sangat peka terhadap keindahan di sekitarku dalam segala bentuknya. Aku selalu merasa bahwa aku lebih suka berada di alam terbuka daripada ruangan tertutup.,emotional_consideration,adaptive_exploration,ISFP
6535,Aku lebih suka tindakan nyata daripada kata-kata yang panjang. Yang aku yakini adalah aku sangat menikmati eksplorasi dan penemuan hal-hal baru.,emotional_consideration,adaptive_exploration,ISFP
6536,"Aku sangat menghargai kesempatan untuk mengekspresikan diri secara kreatif. Karena itu, aku sangat menikmati aktivitas yang melibatkan kreasi dan ekspresi.",emotional_consideration,adaptive_exploration,ISFP
6537,"Aku sangat sensitif dan mudah tersentuh oleh hal-hal yang bermakna. Pada dasarnya, aku lebih suka bekerja secara mandiri dengan cara yang aku sukai.",emotional_consideration,adaptive_exploration,ISFP
6538,Aku lebih suka kebebasan dan spontanitas daripada jadwal yang kaku. Yang aku yakini adalah aku lebih suka lingkungan yang memberiku ruang untuk menjadi diri sendiri.,emotional_consideration,adaptive_exploration,ISFP
6539,"Aku lebih suka adaptasi daripada perencanaan yang kaku. Dalam keseharianku, aku sangat menikmati eksplorasi dan penemuan hal-hal baru.",emotional_consideration,adaptive_exploration,ISFP
6540,"Aku sangat peka terhadap keindahan di sekitarku dalam segala bentuknya. Selain itu, aku lebih suka bekerja secara mandiri dengan cara yang aku sukai.",emotional_consideration,adaptive_exploration,ISFP
6541,"Aku sangat loyal pada nilai dan orang-orang yang aku cintai. Aku merasa bahwa, aku lebih suka lingkungan yang memberiku ruang untuk menjadi diri sendiri.",emotional_consideration,adaptive_exploration,ISFP
6542,"Aku sangat terinspirasi oleh alam dan keindahan lingkungan. Menurutku, aku sangat menghargai kesederhanaan yang bermakna.",emotional_consideration,adaptive_exploration,ISFP
6543,"Nilai personal adalah panduan terkuat yang aku miliki dalam hidup. Selain itu, aku sangat peka terhadap keindahan di sekitarku dalam segala bentuknya.",emotional_consideration,adaptive_exploration,ISFP
6544,"Nilai personal adalah panduan terkuat yang aku miliki dalam hidup. Menurutku, aku lebih suka adaptasi daripada perencanaan yang kaku.",emotional_consideration,adaptive_exploration,ISFP
6545,"Aku lebih suka kebebasan dan spontanitas daripada jadwal yang kaku. Selain itu, aku lebih suka berada di alam terbuka daripada ruangan tertutup.",emotional_consideration,adaptive_exploration,ISFP
6546,"Aku sangat sensitif terhadap keindahan dan detail estetika. Menurutku, aku sangat menikmati eksplorasi dan penemuan hal-hal baru.",emotional_consideration,adaptive_exploration,ISFP
6547,"Keotentikan adalah sesuatu yang aku jaga dengan sungguh-sungguh. Aku merasa bahwa, aku sangat sensitif terhadap keindahan dan detail estetika.",emotional_consideration,adaptive_exploration,ISFP
6548,"Aku sangat peduli dengan perasaan orang lain meski tidak selalu mengatakannya. Selain itu, aku lebih suka lingkungan yang damai dan harmonis.",emotional_consideration,adaptive_exploration,ISFP
6549,Aku sangat menikmati pengalaman sensoris dan estetika. Aku percaya bahwa aku lebih suka lingkungan yang damai dan harmonis.,emotional_consideration,adaptive_exploration,ISFP
6550,"Nilai personal adalah panduan terkuat yang aku miliki dalam hidup. Bagi aku, aku lebih suka tindakan nyata daripada kata-kata yang panjang.",emotional_consideration,adaptive_exploration,ISFP
6551,"Aku sangat peka terhadap keindahan di sekitarku dalam segala bentuknya. Aku merasa bahwa, aku sangat loyal pada nilai dan orang-orang yang aku cintai.",emotional_consideration,adaptive_exploration,ISFP
6552,"Aku lebih suka tindakan nyata daripada kata-kata yang panjang. Bagi aku, aku lebih suka adaptasi daripada perencanaan yang kaku.",emotional_consideration,adaptive_exploration,ISFP
6553,"Aku sangat menikmati aktivitas yang melibatkan kreasi dan ekspresi. Menurutku, aku lebih suka hidup sesuai ritme alami daripada jadwal yang padat.",emotional_consideration,adaptive_exploration,ISFP
6554,"Aku lebih suka hubungan yang dalam dan bermakna. Sering kali, aku sangat terinspirasi oleh alam dan keindahan lingkungan.",emotional_consideration,adaptive_exploration,ISFP
6555,"Aku sangat menghargai kesempatan untuk mengekspresikan diri secara kreatif. Bagi aku, aku sangat sensitif terhadap keindahan dan detail estetika.",emotional_consideration,adaptive_exploration,ISFP
6556,"Nilai personal adalah panduan terkuat yang aku miliki dalam hidup. Karena itu, aku lebih suka menunjukkan kasih sayang melalui tindakan nyata.",emotional_consideration,adaptive_exploration,ISFP
6557,"Keotentikan adalah sesuatu yang aku jaga dengan sungguh-sungguh. Bagi aku, aku sangat terinspirasi oleh alam dan keindahan lingkungan.",emotional_consideration,adaptive_exploration,ISFP
6558,"Aku hidup untuk momen saat ini dan menikmati setiap detailnya. Yang pasti, aku lebih suka kedalaman emosional dalam setiap hubungan.",emotional_consideration,adaptive_exploration,ISFP
6559,Aku lebih suka hubungan yang dalam dan bermakna. Hal yang aku rasakan adalah aku sangat loyal pada nilai dan orang-orang yang aku cintai.,emotional_consideration,adaptive_exploration,ISFP
6560,Aku lebih suka bekerja secara mandiri dengan cara yang aku sukai. Aku selalu merasa bahwa aku sangat loyal pada nilai dan orang-orang yang aku cintai.,emotional_consideration,adaptive_exploration,ISFP
6561,"Aku lebih suka tindakan nyata daripada kata-kata yang panjang. Selain itu, aku lebih suka menunjukkan kasih sayang melalui tindakan nyata.",emotional_consideration,adaptive_exploration,ISFP
6562,Aku lebih suka adaptasi daripada perencanaan yang kaku. Aku sadar bahwa aku sangat sensitif terhadap keindahan dan detail estetika.,emotional_consideration,adaptive_exploration,ISFP
6563,Keotentikan adalah sesuatu yang aku jaga dengan sungguh-sungguh. Aku selalu merasa bahwa aku lebih suka berada di alam terbuka daripada ruangan tertutup.,emotional_consideration,adaptive_exploration,ISFP
6564,"Aku lebih suka bekerja secara mandiri dengan cara yang aku sukai. Menurutku, aku lebih suka lingkungan yang memberiku ruang untuk menjadi diri sendiri.",emotional_consideration,adaptive_exploration,ISFP
6565,Aku hidup untuk momen saat ini dan menikmati setiap detailnya. Yang aku yakini adalah keotentikan adalah sesuatu yang aku jaga dengan sungguh-sungguh.,emotional_consideration,adaptive_exploration,ISFP
6566,"Aku sangat peduli dengan kesejahteraan makhluk hidup di sekitarku. Dalam keseharianku, aku sangat menikmati eksplorasi dan penemuan hal-hal baru.",emotional_consideration,adaptive_exploration,ISFP
6567,"Aku sangat menghargai kebebasan berekspresi melalui seni dan kreativitas. Aku merasa bahwa, aku sangat sensitif dan mudah tersentuh oleh hal-hal yang bermakna.",emotional_consideration,adaptive_exploration,ISFP
6568,"Aku lebih suka kebebasan dan spontanitas daripada jadwal yang kaku. Bagi aku, aku lebih suka lingkungan yang damai dan harmonis.",emotional_consideration,adaptive_exploration,ISFP
6569,Aku lebih suka lingkungan yang damai dan harmonis. Yang aku yakini adalah aku sangat menghargai momen spontan yang tidak terencana.,emotional_consideration,adaptive_exploration,ISFP
6570,"Aku lebih suka tindakan nyata daripada kata-kata yang panjang. Dalam keseharianku, aku lebih suka hidup sesuai ritme alami daripada jadwal yang padat.",emotional_consideration,adaptive_exploration,ISFP
6571,"Aku lebih suka menunjukkan kasih sayang melalui tindakan nyata. Bagi aku, aku sangat menghargai kesederhanaan yang bermakna.",emotional_consideration,adaptive_exploration,ISFP
6572,Aku lebih suka berada di alam terbuka daripada ruangan tertutup. Yang aku yakini adalah aku lebih suka menunjukkan kasih sayang melalui tindakan nyata.,emotional_consideration,adaptive_exploration,ISFP
6573,"Aku lebih suka bekerja secara mandiri dengan cara yang aku sukai. Menurutku, aku sangat menghargai kesederhanaan yang bermakna.",emotional_consideration,adaptive_exploration,ISFP
6574,"Aku sangat menghargai momen spontan yang tidak terencana. Karena itu, aku sangat menghargai kesederhanaan yang bermakna.",emotional_consideration,adaptive_exploration,ISFP
6575,"Nilai personal adalah panduan terkuat yang aku miliki dalam hidup. Sering kali, aku sangat menghargai kesempatan untuk mengekspresikan diri secara kreatif.",emotional_consideration,adaptive_exploration,ISFP
6576,Aku sangat menikmati pengalaman sensoris dan estetika. Yang aku yakini adalah aku sangat peduli dengan kesejahteraan makhluk hidup di sekitarku.,emotional_consideration,adaptive_exploration,ISFP
6577,"Aku sangat menghargai kebebasan berekspresi melalui seni dan kreativitas. Yang pasti, aku hidup untuk momen saat ini dan menikmati setiap detailnya.",emotional_consideration,adaptive_exploration,ISFP
6578,"Nilai personal adalah panduan terkuat yang aku miliki dalam hidup. Bagi aku, aku lebih suka hidup sesuai ritme alami daripada jadwal yang padat.",emotional_consideration,adaptive_exploration,ISFP
6579,"Aku sangat sensitif dan mudah tersentuh oleh hal-hal yang bermakna. Sering kali, aku sangat menghargai momen spontan yang tidak terencana.",emotional_consideration,adaptive_exploration,ISFP
6580,"Aku sangat loyal pada nilai dan orang-orang yang aku cintai. Menurutku, aku sangat menikmati eksplorasi dan penemuan hal-hal baru.",emotional_consideration,adaptive_exploration,ISFP
6581,"Aku sangat loyal pada nilai dan orang-orang yang aku cintai. Dalam keseharianku, aku lebih suka lingkungan yang damai dan harmonis.",emotional_consideration,adaptive_exploration,ISFP
6582,"Aku lebih suka tindakan nyata daripada kata-kata yang panjang. Di sisi lain, aku sangat menghargai kesederhanaan yang bermakna.",emotional_consideration,adaptive_exploration,ISFP
6583,"Aku sangat menghargai kebebasan berekspresi melalui seni dan kreativitas. Pada dasarnya, aku sangat terinspirasi oleh alam dan keindahan lingkungan.",emotional_consideration,adaptive_exploration,ISFP
6584,Aku lebih suka bekerja secara mandiri dengan cara yang aku sukai. Aku percaya bahwa aku lebih suka adaptasi daripada perencanaan yang kaku.,emotional_consideration,adaptive_exploration,ISFP
6585,"Aku sangat loyal pada nilai dan orang-orang yang aku cintai. Menurutku, aku sangat menghargai kesederhanaan yang bermakna.",emotional_consideration,adaptive_exploration,ISFP
6586,Aku tidak suka konflik langsung dan lebih suka menghindarinya. Aku percaya bahwa aku lebih suka adaptasi daripada perencanaan yang kaku.,emotional_consideration,adaptive_exploration,ISFP
6587,"Aku tidak suka konflik langsung dan lebih suka menghindarinya. Sering kali, aku sangat sensitif terhadap keindahan dan detail estetika.",emotional_consideration,adaptive_exploration,ISFP
6588,"Aku lebih suka belajar dari pengalaman langsung daripada teori. Dalam keseharianku, aku lebih suka menunjukkan kasih sayang melalui tindakan nyata.",emotional_consideration,adaptive_exploration,ISFP
6589,"Aku lebih suka hubungan yang dalam dan bermakna. Sering kali, aku sangat menikmati aktivitas yang melibatkan kreasi dan ekspresi.",emotional_consideration,adaptive_exploration,ISFP
6590,"Aku sangat menikmati aktivitas yang melibatkan kreasi dan ekspresi. Sering kali, aku sangat sensitif terhadap keindahan dan detail estetika.",emotional_consideration,adaptive_exploration,ISFP
6591,Keotentikan adalah sesuatu yang aku jaga dengan sungguh-sungguh. Hal yang aku rasakan adalah aku lebih suka hubungan yang dalam dan bermakna.,emotional_consideration,adaptive_exploration,ISFP
6592,Aku sangat menikmati pengalaman sensoris dan estetika. Aku percaya bahwa aku lebih suka lingkungan yang memberiku ruang untuk menjadi diri sendiri.,emotional_consideration,adaptive_exploration,ISFP
6593,"Aku sangat menghargai kebebasan berekspresi melalui seni dan kreativitas. Aku merasa bahwa, aku lebih suka adaptasi daripada perencanaan yang kaku.",emotional_consideration,adaptive_exploration,ISFP
6594,"Aku lebih suka tindakan nyata daripada kata-kata yang panjang. Pada dasarnya, aku tidak suka konflik langsung dan lebih suka menghindarinya.",emotional_consideration,adaptive_exploration,ISFP
6595,"Aku sangat sensitif dan mudah tersentuh oleh hal-hal yang bermakna. Sering kali, aku lebih suka kedalaman emosional dalam setiap hubungan.",emotional_consideration,adaptive_exploration,ISFP
6596,"Aku sangat loyal pada nilai dan orang-orang yang aku cintai. Dalam keseharianku, aku lebih suka kedalaman emosional dalam setiap hubungan.",emotional_consideration,adaptive_exploration,ISFP
6597,Aku lebih suka bekerja secara mandiri dengan cara yang aku sukai. Aku percaya bahwa aku sangat peduli dengan kesejahteraan makhluk hidup di sekitarku.,emotional_consideration,adaptive_exploration,ISFP
6598,Aku lebih suka berada di alam terbuka daripada ruangan tertutup. Aku percaya bahwa aku lebih suka lingkungan yang memberiku ruang untuk menjadi diri sendiri.,emotional_consideration,adaptive_exploration,ISFP
