sample_id,text,function,stance,label,family_id,split,source,generator_version,source_sample_id,source_family_id,source_split
v2:SYN08605,kalau ditanya aku tidak terbiasa menyesuaikan gerakan berdasarkan apa yang terlihat langsung saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-04,train,synthetic,synthetic-cognitive-v2,SYN08605,Se-07,train
v2:SYN12319,saya tidak terbiasa mempertanyakan aturan yang alasannya belum benar benar dipahami ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-08,validation,synthetic,synthetic-cognitive-v2,SYN12319,Ti-08,train
v2:SYN03404,aku cenderung mencari berbagai kemungkinan sebelum memilih satu jalan saat kuliah.,Ne,support,Ne:support,Ne-01,train,synthetic,synthetic-cognitive-v2,SYN03404,Ne-01,train
v2:SYN03132,"saya kadang meneliti hubungan antarbagian sampai terasa konsisten dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-11,test,synthetic,synthetic-cognitive-v2,SYN03132,Ti-09,train
v1:SYN00596,kalau ditanya aku tidak terbiasa memilih solusi yang sudah terbukti meningkatkan produktivitas dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-06,train,synthetic,synthetic-cognitive-v1,SYN00596,Te-06,train
v2:SYN11510,aku cenderung menelusuri sebab akibat untuk memahami mengapa sesuatu berhasil ketika berdiskusi dalam kelompok.,Ti,support,Ti:support,Ti-04,train,synthetic,synthetic-cognitive-v2,SYN11510,Ti-05,test
v2:SYN14409,"biasanya aku kadang mendorong penyelesaian tugas dengan cara yang paling efisien ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-01,train,synthetic,synthetic-cognitive-v2,SYN14409,Te-13,train
v2:SYN01633,"saya kadang mengingat dengan jelas bagaimana sesuatu biasa dilakukan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-04,train,synthetic,synthetic-cognitive-v2,SYN01633,Si-13,train
v1:SYN02463,aku tidak terbiasa memperhatikan suasana emosional supaya hubungan tetap terjaga saat kuliah. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-03,train,synthetic,synthetic-cognitive-v1,SYN02463,Fe-03,train
v2:SYN12469,saya tidak terbiasa mengaitkan pengalaman masa lalu dengan arah yang akan datang saat kuliah. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-07,train,synthetic,synthetic-cognitive-v2,SYN12469,Ni-12,train
v1:SYN08593,biasanya aku tidak terbiasa meninjau cara yang sudah kukenal sebelum menyesuaikannya dengan keadaan baru ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-11,test,synthetic,synthetic-cognitive-v1,SYN08593,Si-11,test
v1:SYN06571,aku cenderung belajar lewat mencoba langsung dengan benda yang ada di depanku ketika mengerjakan tugas.,Se,support,Se:support,Se-01,train,synthetic,synthetic-cognitive-v1,SYN06571,Se-01,train
v2:SYN07113,saya cenderung memakai indikator keberhasilan untuk mengevaluasi proses kerja dalam kegiatan komunitas.,Te,support,Te:support,Te-05,train,synthetic,synthetic-cognitive-v2,SYN07113,Te-05,validation
v2:SYN14342,dalam keseharian saya cenderung mengatur langkah kerja berdasarkan hasil yang terukur dalam kegiatan sehari hari.,Te,support,Te:support,Te-08,validation,synthetic,synthetic-cognitive-v2,SYN14342,Te-14,train
v1:SYN07685,aku tidak terbiasa mengingat detail pengalaman lama untuk memeriksa perubahan saat ini dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-01,train,synthetic,synthetic-cognitive-v1,SYN07685,Si-01,train
v2:SYN12197,aku cenderung mendalami satu gagasan berulang kali sampai maknanya jelas dalam kegiatan komunitas.,Ni,support,Ni:support,Ni-10,test,synthetic,synthetic-cognitive-v2,SYN12197,Ni-08,train
v1:SYN01756,biasanya aku tidak terbiasa membangun kerangka pemahaman yang masuk akal bagi pikiranku ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-07,train,synthetic,synthetic-cognitive-v1,SYN01756,Ti-07,train
v1:SYN05143,biasanya aku cenderung mengembangkan beberapa skenario alternatif dari sebuah informasi ketika mengerjakan tugas.,Ne,support,Ne:support,Ne-09,validation,synthetic,synthetic-cognitive-v1,SYN05143,Ne-09,validation
v2:SYN10161,"saya kadang menyusun ulang logika suatu masalah dari awal ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-07,train,synthetic,synthetic-cognitive-v2,SYN10161,Ti-12,train
v2:SYN05626,"biasanya aku kadang melihat celah untuk melakukan sesuatu dengan cara yang berbeda ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-02,train,synthetic,synthetic-cognitive-v2,SYN05626,Ne-14,train
v1:SYN07371,"dalam keseharian saya kadang menikmati pengalaman indrawi yang sedang berlangsung di sekitarku saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-09,validation,synthetic,synthetic-cognitive-v1,SYN07371,Se-09,validation
v2:SYN08937,"aku kadang peka terhadap mood orang di sekitar demi menjaga kedekatan dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN08937,Fe-03,test
v2:SYN02906,"saya kadang menentukan standar hasil yang jelas agar semua tahu tugasnya saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-07,train,synthetic,synthetic-cognitive-v2,SYN02906,Te-06,train
v1:SYN03617,biasanya aku cenderung menjaga keaslian diriku daripada mengikuti harapan orang begitu saja dalam kegiatan komunitas.,Fi,support,Fi:support,Fi-04,train,synthetic,synthetic-cognitive-v1,SYN03617,Fi-04,train
v2:SYN11821,saya tidak terbiasa menyadari dorongan dari dalam diri yang membuat suatu pilihan terasa pas ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-10,test,synthetic,synthetic-cognitive-v2,SYN11821,Fi-09,train
v2:SYN06485,"biasanya aku kadang memeriksa apakah sesuatu menyimpang dari kebiasaan yang dikenal ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-03,train,synthetic,synthetic-cognitive-v2,SYN06485,Si-08,train
v1:SYN05615,aku tidak terbiasa merenungkan pola sampai muncul satu pemahaman menyeluruh dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-02,train,synthetic,synthetic-cognitive-v1,SYN05615,Ni-02,train
v1:SYN08569,dalam keseharian saya cenderung meninjau cara yang sudah kukenal sebelum menyesuaikannya dengan keadaan baru ketika mengerjakan tugas.,Si,support,Si:support,Si-11,test,synthetic,synthetic-cognitive-v1,SYN08569,Si-11,test
v1:SYN00984,"dalam keseharian saya kadang mengevaluasi biaya dan manfaat nyata sebelum menjalankan keputusan saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-10,test,synthetic,synthetic-cognitive-v1,SYN00984,Te-10,test
v1:SYN01226,kalau ditanya aku tidak terbiasa membongkar asumsi untuk memahami cara kerja sebuah sistem dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-01,train,synthetic,synthetic-cognitive-v1,SYN01226,Ti-01,train
v2:SYN01427,kalau ditanya aku cenderung menemukan kegunaan baru dari sesuatu yang sudah biasa saat menghadapi persoalan baru.,Ne,support,Ne:support,Ne-10,test,synthetic,synthetic-cognitive-v2,SYN01427,Ne-07,train
v2:SYN04125,"dalam keseharian saya kadang memilih kata yang halus saat memberi masukan supaya tidak menyakiti ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-06,train,synthetic,synthetic-cognitive-v2,SYN04125,Fe-05,validation
v2:SYN00482,aku tidak terbiasa menghormati nilai unik seseorang tanpa memaksakan diri sendiri dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-11,test,synthetic,synthetic-cognitive-v2,SYN00482,Fi-11,train
v2:SYN09440,biasanya aku tidak terbiasa menjaga komunikasi yang menghargai norma dan kebutuhan bersama dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-11,test,synthetic,synthetic-cognitive-v2,SYN09440,Fe-08,train
v2:SYN14555,jawabanku sangat tergantung situasi yang belum sempat kuceritakan dalam kegiatan sehari hari. Itu yang ada di pikiranku sekarang.,unknown,unknown,unknown,unknown-05,train,synthetic,synthetic-cognitive-v2,SYN14555,unknown-03,train
v2:SYN14998,dalam keseharian saya cenderung menguji ulang suatu teori dengan skenario yang berbeda saat kuliah.,Ti,support,Ti:support,Ti-10,test,synthetic,synthetic-cognitive-v2,SYN14998,Ti-15,validation
v2:SYN12604,"kalau ditanya aku kadang mengaitkan pengalaman masa lalu dengan arah yang akan datang saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-07,train,synthetic,synthetic-cognitive-v2,SYN12604,Ni-12,test
v2:SYN08088,biasanya aku cenderung mengubah cara penyampaian saat lawan bicara terlihat tak nyaman dalam kegiatan komunitas.,Fe,support,Fe:support,Fe-09,validation,synthetic,synthetic-cognitive-v2,SYN08088,Fe-11,train
v2:SYN10918,kalau ditanya aku tidak terbiasa memperjelas definisi supaya alur berpikir tidak rancu ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-03,train,synthetic,synthetic-cognitive-v2,SYN10918,Ti-03,train
v1:SYN00019,dalam keseharian saya cenderung menetapkan target terukur dan membagi pekerjaan agar hasilnya efektif ketika mengerjakan tugas.,Te,support,Te:support,Te-00,train,synthetic,synthetic-cognitive-v1,SYN00019,Te-00,train
v1:SYN00028,kalau ditanya aku cenderung menetapkan target terukur dan membagi pekerjaan agar hasilnya efektif ketika bekerja bersama teman.,Te,support,Te:support,Te-00,train,synthetic,synthetic-cognitive-v1,SYN00028,Te-00,train
v2:SYN12104,aku tidak terbiasa peka terhadap perubahan suasana hati orang orang di sekitar ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN12104,Fe-12,train
v1:SYN07246,biasanya aku tidak terbiasa mengubah langkah dengan cepat ketika keadaan di depan mata berubah ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-08,validation,synthetic,synthetic-cognitive-v1,SYN07246,Se-08,validation
v2:SYN00451,jawabanku sangat tergantung situasi yang belum sempat kuceritakan saat menyelesaikan proyek. Itu yang ada di pikiranku sekarang.,unknown,unknown,unknown,unknown-05,train,synthetic,synthetic-cognitive-v2,SYN00451,unknown-03,train
v1:SYN07964,biasanya aku tidak terbiasa mengingat urutan kejadian sebelumnya ketika menghadapi persoalan serupa dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-04,train,synthetic,synthetic-cognitive-v1,SYN07964,Si-04,train
v2:SYN14299,aku cenderung mendorong penyelesaian tugas dengan cara yang paling efisien dalam kegiatan komunitas.,Te,support,Te:support,Te-01,train,synthetic,synthetic-cognitive-v2,SYN14299,Te-13,validation
v2:SYN11753,biasanya aku cenderung membayangkan banyak cara berbeda untuk menyelesaikan sesuatu saat kuliah.,Ne,support,Ne:support,Ne-02,train,synthetic,synthetic-cognitive-v2,SYN11753,Ne-03,train
v2:SYN04425,aku cenderung menjaga keaslian diri daripada mengikuti harapan orang lain ketika berdiskusi dalam kelompok.,Fi,support,Fi:support,Fi-04,train,synthetic,synthetic-cognitive-v2,SYN04425,Fi-01,validation
v2:SYN09497,dalam keseharian saya cenderung fokus pada detail fisik yang ada di hadapan saat ini ketika mengerjakan tugas.,Se,support,Se:support,Se-05,train,synthetic,synthetic-cognitive-v2,SYN09497,Se-09,train
v2:SYN10229,aku cenderung memperhatikan konsistensi antara apa yang terjadi kini dan dulu saat menyelesaikan proyek.,Si,support,Si:support,Si-00,train,synthetic,synthetic-cognitive-v2,SYN10229,Si-14,test
v1:SYN07986,"aku kadang mengingat urutan kejadian sebelumnya ketika menghadapi persoalan serupa saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-04,train,synthetic,synthetic-cognitive-v1,SYN07986,Si-04,train
v2:SYN01318,saya cenderung mengatur langkah kerja berdasarkan hasil yang terukur dalam kegiatan sehari hari.,Te,support,Te:support,Te-08,validation,synthetic,synthetic-cognitive-v2,SYN01318,Te-14,train
v2:SYN00762,saya cenderung menyusun visi besar sebelum menentukan langkah berikutnya saat menyelesaikan proyek.,Ni,support,Ni:support,Ni-09,validation,synthetic,synthetic-cognitive-v2,SYN00762,Ni-07,train
v2:SYN14019,dalam keseharian saya tidak terbiasa mengingat urutan kejadian sebelumnya saat menghadapi hal serupa saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-04,train,synthetic,synthetic-cognitive-v2,SYN14019,Si-09,validation
v2:SYN03981,dalam keseharian saya cenderung mengubah cara penyampaian saat lawan bicara terlihat tak nyaman ketika bekerja bersama teman.,Fe,support,Fe:support,Fe-09,validation,synthetic,synthetic-cognitive-v2,SYN03981,Fe-11,train
v2:SYN00110,"aku kadang menyusun visi besar sebelum menentukan langkah berikutnya ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-09,validation,synthetic,synthetic-cognitive-v2,SYN00110,Ni-07,train
v2:SYN12832,saya cenderung mengambil solusi yang sudah terbukti mendongkrak hasil kerja ketika berdiskusi dalam kelompok.,Te,support,Te:support,Te-06,train,synthetic,synthetic-cognitive-v2,SYN12832,Te-09,test
v2:SYN15932,"kalau ditanya aku kadang mengambil solusi yang sudah terbukti mendongkrak hasil kerja ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-06,train,synthetic,synthetic-cognitive-v2,SYN15932,Te-09,test
v2:SYN10371,dalam keseharian saya tidak terbiasa menyesuaikan sikap demi menjaga keharmonisan bersama ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN10371,Fe-14,train
v2:SYN03060,saya tidak terbiasa mengamati detail lingkungan sebelum mengambil tindakan ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-05,train,synthetic,synthetic-cognitive-v2,SYN03060,Se-13,train
v1:SYN07041,dalam keseharian saya cenderung memeriksa kondisi fisik sebenarnya daripada hanya membayangkannya saat kuliah.,Se,support,Se:support,Se-06,train,synthetic,synthetic-cognitive-v1,SYN07041,Se-06,train
v2:SYN12610,biasanya aku cenderung memeriksa apa yang sungguh penting sebelum berkomitmen dalam kegiatan komunitas.,Fi,support,Fi:support,Fi-02,train,synthetic,synthetic-cognitive-v2,SYN12610,Fi-04,train
v1:SYN05581,aku cenderung merenungkan pola sampai muncul satu pemahaman menyeluruh ketika mengerjakan tugas.,Ni,support,Ni:support,Ni-02,train,synthetic,synthetic-cognitive-v1,SYN05581,Ni-02,train
v2:SYN11221,aku tidak terbiasa merenungkan suatu ide sampai menemukan inti sebenarnya saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-02,train,synthetic,synthetic-cognitive-v2,SYN11221,Ni-11,train
v1:SYN00888,"biasanya aku kadang membuat urutan tindakan praktis untuk mencapai sasaran proyek saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-09,validation,synthetic,synthetic-cognitive-v1,SYN00888,Te-09,validation
v1:SYN04265,aku tidak terbiasa menghormati nilai unik seseorang tanpa memaksanya sama denganku dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-11,test,synthetic,synthetic-cognitive-v1,SYN04265,Fi-11,test
v1:SYN00376,biasanya aku cenderung mengatur sumber daya dan pembagian tugas berdasarkan tujuan bersama ketika bekerja bersama teman.,Te,support,Te:support,Te-04,train,synthetic,synthetic-cognitive-v1,SYN00376,Te-04,train
v1:SYN07408,kalau ditanya aku cenderung mengikuti perkembangan langsung dan bertindak sesuai situasi terbaru ketika bekerja bersama teman.,Se,support,Se:support,Se-10,test,synthetic,synthetic-cognitive-v1,SYN07408,Se-10,test
v1:SYN06428,saya tidak terbiasa menafsirkan rangkaian tanda untuk memahami tema yang menyatukannya dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-11,test,synthetic,synthetic-cognitive-v1,SYN06428,Ni-11,test
v2:SYN09517,"aku kadang mencari pertentangan antar argumen sebelum menyimpulkan sesuatu ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-02,train,synthetic,synthetic-cognitive-v2,SYN09517,Ti-02,train
v2:SYN09328,aku cenderung mengikuti perkembangan terbaru dan bertindak sesuai situasi ketika berdiskusi dalam kelompok.,Se,support,Se:support,Se-10,test,synthetic,synthetic-cognitive-v2,SYN09328,Se-08,train
v1:SYN06231,dalam keseharian saya cenderung menyusun gambaran besar sebelum menentukan arah hidup saat kuliah.,Ni,support,Ni:support,Ni-09,validation,synthetic,synthetic-cognitive-v1,SYN06231,Ni-09,validation
v1:SYN00752,aku tidak terbiasa mengubah rencana kerja setelah melihat ukuran hasil di lapangan dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-08,validation,synthetic,synthetic-cognitive-v1,SYN00752,Te-08,validation
v2:SYN13010,"aku kadang mencari berbagai kemungkinan sebelum memilih satu jalan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-01,train,synthetic,synthetic-cognitive-v2,SYN13010,Ne-01,test
v2:SYN12232,saya cenderung memperhatikan kebutuhan emosional orang lain sebelum bertindak dalam kegiatan komunitas.,Fe,support,Fe:support,Fe-00,train,synthetic,synthetic-cognitive-v2,SYN12232,Fe-15,train
v2:SYN10640,aku lebih suka mi ayam daripada bakso kalau makan siang dalam kegiatan komunitas. Begitu yang kurasakan.,unknown,unknown,unknown,unknown-03,train,synthetic,synthetic-cognitive-v2,SYN10640,unknown-00,validation
v1:SYN01503,"aku kadang menelusuri sebab akibat untuk mengerti mengapa solusi itu bekerja saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-04,train,synthetic,synthetic-cognitive-v1,SYN01503,Ti-04,train
v1:SYN06449,kalau ditanya aku tidak terbiasa menafsirkan rangkaian tanda untuk memahami tema yang menyatukannya dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-11,test,synthetic,synthetic-cognitive-v1,SYN06449,Ni-11,test
v1:SYN04892,aku tidak terbiasa mencoba sudut pandang baru walaupun gagasannya belum praktis dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-06,train,synthetic,synthetic-cognitive-v1,SYN04892,Ne-06,train
v1:SYN02564,biasanya aku tidak terbiasa mengajak orang yang tersisih agar merasa dilibatkan dalam kelompok dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-04,train,synthetic,synthetic-cognitive-v1,SYN02564,Fe-04,train
